Sr,Population,value
1483102.5143361029,Competition Specialist,6524.32734032589
1502023.3242186536,Competition Specialist,6524.343608548741
1521185.5179861048,Competition Specialist,6524.567935159539
1540592.1751144482,Competition Specialist,6525.030302266726
1560246.414366368,Competition Specialist,6525.7832872805875
1580151.3942924368,Competition Specialist,6526.89181197865
1600310.3137387016,Competition Specialist,6528.440921231678
1620726.4123607778,Competition Specialist,6530.506624617481
1641402.9711444664,Competition Specialist,6533.223263935337
1662343.3129330317,Competition Specialist,6536.738197844281
1683550.8029612007,Competition Specialist,6541.244722925232
1705028.849395977,Competition Specialist,6546.97380943406
1726780.903884356,Competition Specialist,6554.193306605422
1748810.46210801,Competition Specialist,6563.200557064743
1771121.0643450904,Competition Specialist,6574.289135116017
1793716.2960391417,Competition Specialist,6587.584020817806
1816599.7883753285,Competition Specialist,6602.911234901537
1839775.2188639739,Competition Specialist,6619.311605754655
1863246.3119315598,Competition Specialist,6634.407792176876
1887016.8395192646,Competition Specialist,6643.6107343856165
1911090.621689136,Competition Specialist,6639.77303852983
1935471.5272379962,Competition Specialist,6614.429524413892
1960163.4743191856,Competition Specialist,6562.429255094942
1985170.431072216,Competition Specialist,6489.153600515226
2010496.4162605011,Competition Specialist,6414.30882695989
2036145.4999171644,Competition Specialist,6364.626566975301
2062121.8039991446,Competition Specialist,6356.153946040093
2088429.5030496016,Competition Specialist,6379.22275628333
2115072.8248687945,Competition Specialist,6402.269536009548
2142056.0511935144,Competition Specialist,6401.271661057849
2169383.518385182,Competition Specialist,6388.160295731862
2197059.618126729,Competition Specialist,6388.245097308686
2225088.7981283693,Competition Specialist,6394.444244034373
2253475.5628423556,Competition Specialist,6390.528955089695
2282224.474186901,Competition Specialist,6388.677884726285
2311340.152279271,Competition Specialist,6390.207616053198
2340827.2761782943,Competition Specialist,6387.427960528242
2370690.584636297,Competition Specialist,6387.6418610921055
2400934.8768606517,Competition Specialist,6386.172571649155
2431565.0132850385,Competition Specialist,6385.803318262091
2462585.916350544,Competition Specialist,6384.892584367235
2494002.571296728,Competition Specialist,6384.811154724967
2525820.0269627846,Competition Specialist,6384.527186779053
2558043.3965988983,Competition Specialist,6385.079576062613
2590677.8586880113,Competition Specialist,6386.128331383654
2623728.6577779935,Competition Specialist,6387.98614905654
2657201.1053245068,Competition Specialist,6391.238867128295
2691100.5805445686,Competition Specialist,6396.23246428233
2725432.531281028,Competition Specialist,6403.720451558015
2760202.474878063,Competition Specialist,6414.844011245404
2795415.9990678537,Competition Specialist,6431.081895662668
2831078.762868561,Competition Specialist,6454.009815030952
2867196.49749377,Competition Specialist,6484.317671363821
2903775.0072735064,Competition Specialist,6518.667419423001
2940820.1705870666,Competition Specialist,6543.067574647735
2978337.9408076615,Competition Specialist,6525.140276361865
3016334.3472591974,Competition Specialist,6425.122154499267
3054815.4961852017,Competition Specialist,6253.790576353975
3093787.571730137,Competition Specialist,6124.273929309077
3133256.8369332287,Competition Specialist,6157.4625828975095
3173229.634734973,Competition Specialist,6295.774981285747
3213712.38899649,Competition Specialist,6311.73122900531
3254711.605531848,Competition Specialist,6211.526310149899
3296233.873153629,Competition Specialist,6257.58769793024
3338285.8647317644,Competition Specialist,6275.014555179307
3380874.3382658884,Competition Specialist,6231.994528600422
3424006.1379714254,Competition Specialist,6272.758501253769
3467688.1953794695,Competition Specialist,6238.637369235048
3511927.530450728,Competition Specialist,6261.029540773839
3556731.252703669,Competition Specialist,6252.564931749876
3602106.562357066,Competition Specialist,6248.0538978607665
3648060.7514871187,Competition Specialist,6262.9524764456
3694601.2051993026,Competition Specialist,6266.271041737177
3741735.4028152446,Competition Specialist,6271.111245279951
3789470.9190746713,Competition Specialist,6288.099196257534
3837815.42535269,Competition Specialist,6317.7460424692745
3886776.6908926675,Competition Specialist,6359.7802425461605
3936362.584054766,Competition Specialist,6405.3897256040955
3986581.0735804387,Competition Specialist,6413.394798286767
4037440.2298730537,Competition Specialist,6300.367020944225
4088948.226294856,Competition Specialist,6057.5489854421485
4141113.3404804813,Competition Specialist,5928.790834503447
4193943.9556671865,Competition Specialist,6121.232157974652
4247448.562042136,Competition Specialist,6253.108304752261
4301635.7581068,Competition Specialist,6037.48028973675
4356514.252058753,Competition Specialist,6159.682239774488
4412092.86319119,Competition Specialist,6113.782025936296
4468380.523310199,Competition Specialist,6141.056185557158
4525386.278170167,Competition Specialist,6088.80164779034
4583119.288927478,Competition Specialist,6169.111098683199
4641588.833612773,Competition Specialist,6118.120526380282
4700804.308621987,Competition Specialist,6108.223802028444
4760775.230226368,Competition Specialist,6150.672690561261
4821511.236101856,Competition Specialist,6196.735999269937
4883022.086877885,Competition Specialist,6246.882023635797
4945317.667705937,Competition Specialist,6294.4280905394235
5008407.989848212,Competition Specialist,6260.760549666638
5072303.192286451,Competition Specialist,6025.25619837853
5137013.543351339,Competition Specialist,5771.50560198151
5202549.442372687,Competition Specialist,5962.066759848959
5268921.421350666,Competition Specialist,6166.057198463781
5336140.146648369,Competition Specialist,5852.664742319947
5404216.420705915,Competition Specialist,6119.752525545476
5473161.183776541,Competition Specialist,5887.2255113116025
5542985.5156846745,Competition Specialist,6081.438714569865
5613700.637606607,Competition Specialist,6016.214946596551
5685317.9138737535,Competition Specialist,5941.19076942659
5757848.853798981,Competition Specialist,5992.427139796548
5831305.113526219,Competition Specialist,6067.818056645788
5905698.497903673,Competition Specialist,6131.074592037905
5981040.962380932,Competition Specialist,6121.778067137033
6057344.614930286,Competition Specialist,5897.958717259511
6134621.717992506,Competition Specialist,5639.644637128413
6212884.69044757,Competition Specialist,5910.257508184977
6292146.109610351,Competition Specialist,5971.259092001405
6372418.713251955,Competition Specialist,5764.022284024095
6453715.401646702,Competition Specialist,5933.349989357691
6536049.239645289,Competition Specialist,5930.2919226359145
6619433.458774388,Competition Specialist,5772.779046458449
6703881.459363026,Competition Specialist,5843.800143767635
6789406.812696098,Competition Specialist,5946.265916379101
6876023.26319537,Competition Specialist,6011.8911187161675
6963744.730628222,Competition Specialist,5964.411361586571
7052585.312344742,Competition Specialist,5662.632939648515
7142559.2855431335,Competition Specialist,5539.149270729181
7233681.109564249,Competition Specialist,5961.877947892539
7325965.42821523,Competition Specialist,5587.198779210248
7419427.072122865,Competition Specialist,5925.54890788725
7514081.061116962,Competition Specialist,5643.081928901072
7609942.606644117,Competition Specialist,5663.820608983651
7707027.114212288,Competition Specialist,5811.839474478894
7805350.185866558,Competition Specialist,5897.225218652484
7904927.62269642,Competition Specialist,5866.952251108787
8005775.427375209,Competition Specialist,5547.580365777436
8107909.806731694,Competition Specialist,5405.334670311517
8211347.174354735,Competition Specialist,5876.30511526702
8316104.153230961,Competition Specialist,5411.889504367468
8422197.578416212,Competition Specialist,5791.847149664611
8529644.499741016,Competition Specialist,5738.776897546481
8638462.184550611,Competition Specialist,5602.7243674260135
8748668.120479897,Competition Specialist,5632.012030072883
8860280.018263819,Competition Specialist,5727.652365022015
8973315.81458352,Competition Specialist,5613.795499881753
9087793.67494899,Competition Specialist,5303.473389767858
9203731.99661823,Competition Specialist,5690.830306269599
9321149.411553917,Competition Specialist,5336.194745752312
9440064.789417604,Competition Specialist,5561.460637609188
9560497.240602197,Competition Specialist,5694.27956605963
9682466.119303115,Competition Specialist,5748.601597507379
9805991.026628606,Competition Specialist,5703.9416350795
9931091.813749801,Competition Specialist,5189.307090281865
10057788.585090809,Competition Specialist,5353.7904224408785
10186101.701559752,Competition Specialist,5397.877881402534
10316051.783820797,Competition Specialist,5632.934746547791
10447659.715608053,Competition Specialist,5340.386994358621
10580946.647081628,Competition Specialist,5312.764430409251
10715933.998226712,Competition Specialist,5452.5575614935315
10852643.462295802,Competition Specialist,5429.71356588858
10991097.00929496,Competition Specialist,5063.810206805807
11131316.889514547,Competition Specialist,5469.587738419921
11273325.63710487,Competition Specialist,5251.974521810683
11417146.073697703,Competition Specialist,5154.015098743964
11562801.312073754,Competition Specialist,5223.835198825156
11710314.75987705,Competition Specialist,5268.939368892548
11859710.123376707,Competition Specialist,5068.356611004262
12011011.411276566,Competition Specialist,5234.7438307999655
12164242.938573679,Competition Specialist,5060.320921240497
12319429.330465773,Competition Specialist,5130.267644693608
12476595.526308686,Competition Specialist,5194.386192989665
12635766.783624286,Competition Specialist,5051.764740960633
12796968.682159416,Competition Specialist,4908.332841587005
12960227.127996843,Competition Specialist,5134.79746511602
13125568.357718427,Competition Specialist,5180.467702314998
13293018.94262151,Competition Specialist,5176.95245862684
13462605.79298911,Competition Specialist,5242.247021429968
13634356.162414448,Competition Specialist,4722.295968617629
13808297.652180923,Competition Specialist,5161.566725663851
13984458.215697693,Competition Specialist,4736.961219041855
14162866.162991975,Competition Specialist,4736.204259634665
14343550.165258655,Competition Specialist,4840.766625474301
14526539.259467812,Competition Specialist,4868.277464589059
14711862.853031293,Competition Specialist,4776.791634897441
14899550.728528537,Competition Specialist,4776.039794548772
15089633.048492847,Competition Specialist,4848.0792682884385
15282140.360258708,Competition Specialist,4748.977680560561
15477103.600870801,Competition Specialist,4588.632449586398
15674554.10205595,Competition Specialist,4703.538446696637
15874523.595258188,Competition Specialist,4853.909468540283
16077044.21673822,Competition Specialist,4760.3365069896645
16282148.512737935,Competition Specialist,4322.630603726555
16489869.44471065,Competition Specialist,4790.092752171997
16700240.394618394,Competition Specialist,4910.835301517521
16913295.17029647,Competition Specialist,4828.614818832225
17129068.010886583,Competition Specialist,4085.0222946239273
17347593.592339326,Competition Specialist,4724.215061647469
17568907.03298664,Competition Specialist,4903.662781614291
17793043.899185773,Competition Specialist,4354.407502405758
18020040.211034838,Competition Specialist,4371.119629552968
18249932.448161505,Competition Specialist,3938.6901969125606
18482757.555585507,Competition Specialist,4007.7123494997813
18718552.949655794,Competition Specialist,4287.578357951414
18957356.524063755,Competition Specialist,4196.905851140479
19199206.65593283,Competition Specialist,4451.711386985052
19444142.211985957,Competition Specialist,4222.674484742357
19692202.554791734,Competition Specialist,4057.9460782493547
19943427.549090043,Competition Specialist,3905.4010673351972
20197857.568198785,Competition Specialist,3950.0604347251674
20455533.50050195,Competition Specialist,4143.844619272749
20716496.75602067,Competition Specialist,3990.611465576332
20980789.273068063,Competition Specialist,4054.046843640331
21248453.52498883,Competition Specialist,3932.024091566172
21519532.52698519,Competition Specialist,4080.488956781865
21794069.843029536,Competition Specialist,4105.618905143443
22072109.59286543,Competition Specialist,3623.339848299608
22353696.459097967,Competition Specialist,3842.460812636316
22638875.69437434,Competition Specialist,3673.748500386842
22927693.128656488,Competition Specialist,3893.5112495261665
23220195.176586036,Competition Specialist,3827.729236088326
23516428.84494351,Competition Specialist,3826.2442732661025
23816441.740202397,Competition Specialist,3859.650880835649
24120282.07618007,Competition Specialist,3974.2921710457495
24427998.681785848,Competition Specialist,3234.380738440348
24739641.008868117,Competition Specialist,3267.084330874455
25055259.140161596,Competition Specialist,3570.9299438827525
25374903.797335718,Competition Specialist,3340.10060879494
25698626.349146184,Competition Specialist,3510.7704388011466
26026478.819690045,Competition Specialist,3272.6167204255235
26358513.89676631,Competition Specialist,3355.3927613808905
26694784.940343235,Competition Specialist,3216.660286202771
27035345.99113338,Competition Specialist,3256.042628475157
27380251.779278576,Competition Specialist,3146.553103028382
27729557.73314516,Competition Specialist,3190.9781226410537
28083319.988231696,Competition Specialist,3028.2043439733184
28441595.396190338,Competition Specialist,3067.6682438712664
28804441.53396298,Competition Specialist,2985.411895939835
29171916.71303455,Competition Specialist,3038.9749108545466
29544079.9888038,Competition Specialist,2869.496765324081
29920991.170073867,Competition Specialist,2964.40703433325
30302710.828663994,Competition Specialist,2879.751393605198
30689300.309143513,Competition Specialist,2813.314435902333
31080821.738690637,Competition Specialist,2909.2686143149126
31477338.037076432,Competition Specialist,2552.6962168406176
31878912.926776428,Competition Specialist,2832.7962725899097
32285610.94321127,Competition Specialist,2622.7989959487763
32697497.44511768,Competition Specialist,2450.7632777928625
33114638.625052363,Competition Specialist,2278.521683886101
33537101.520029288,Competition Specialist,2581.628646593743
33964954.02229298,Competition Specialist,2182.829100234214
34398264.89022928,Competition Specialist,2523.336729179403
34837103.759414926,Competition Specialist,2532.647235532145
35281541.15380883,Competition Specialist,2096.8092317546493
35731648.497085385,Competition Specialist,2149.181227020632
36187498.12411277,Competition Specialist,1778.3598359112498
36649163.29257761,Competition Specialist,1815.1557271494046
37116718.19475767,Competition Specialist,1849.6405731698537
37590237.969445385,Competition Specialist,2000.817637653373
38069798.71402284,Competition Specialist,1772.3564701297921
38555477.4966911,Competition Specialist,1739.0041581063563
39047352.36885564,Competition Specialist,1653.1957357629283
39545502.3776693,Competition Specialist,1676.1945298238297
40050007.57873611,Competition Specialist,1452.531981140054
40560949.048976414,Competition Specialist,1590.7440078742795
41078408.89965642,Competition Specialist,1340.3105250974547
41602470.2895841,Competition Specialist,1361.5031363808712
42133217.43847289,Competition Specialist,1434.1016140438023
42670735.64047686,Competition Specialist,1449.2809909789119
43215111.27789762,Competition Specialist,1032.5890943469863
43766431.83506652,Competition Specialist,1307.6597408344924
44324785.91240401,Competition Specialist,1332.8957815504018
44890263.240657866,Competition Specialist,669.7821519667954
45462954.695323996,Competition Specialist,729.5274255448779
46042952.31125029,Competition Specialist,829.6761804919848
46630349.29742727,Competition Specialist,945.4565788744615
47225240.051967345,Competition Specialist,952.3563943915775
47827720.17727485,Competition Specialist,784.240168283029
48437886.49541041,Competition Specialist,238.94051921531437
49055837.06365045,Competition Specialist,581.1436234154811
49681671.19024568,Competition Specialist,668.603132433276
50315489.450380564,Competition Specialist,101.2067188655275
50957393.702336,Competition Specialist,151.17683671522005
51607487.103859074,Competition Specialist,38.81314069089699
52265874.128740765,Competition Specialist,2.8715670582577664
52932660.58360556,Competition Specialist,8.660437853880753e-10
53607953.6249153,Competition Specialist,2.2454458552603293e-22
54291861.776189424,Competition Specialist,9.012738980687634e-39
54984494.945446,Competition Specialist,1.5103189823849119e-41
55685964.44286409,Competition Specialist,8.329238522228894e-43
56396382.99867211,Competition Specialist,-4.824750571464005e-34
57115864.78126435,Competition Specialist,1.1797424325004043e-41
57844525.41554797,Competition Specialist,3.575279654385609e-35
58582482.00152536,Competition Specialist,5.707668527018716e-66
59329853.1331123,Competition Specialist,4.0963999966276637e-47
60086758.91719681,Competition Specialist,-3.5090815932466213e-48
60853320.99294114,Competition Specialist,2.473047257576492e-50
61629662.55132942,Competition Specialist,-1.7718588633321313e-58
62415908.354965895,Competition Specialist,-1.4574450876040034e-40
63212184.758124486,Competition Specialist,2.2215668405508874e-62
64018619.72705483,Competition Specialist,4.504259685175105e-54
64835342.860547274,Competition Specialist,6.588315335198813e-41
65662485.41075969,Competition Specialist,-3.844052795713384e-48
66500180.304311186,Competition Specialist,-6.861538274719511e-35
67348562.16364372,Competition Specialist,1.7860195595177667e-63
68207767.32865678,Competition Specialist,1.0787641664919101e-50
69077933.87861823,Competition Specialist,-1.0208262351246853e-57
69959201.65435374,Competition Specialist,1.859802926033154e-54
70851712.28072105,Competition Specialist,-9.578016246234947e-64
71755609.18936922,Competition Specialist,1.70571198017812e-59
72671037.64178905,Competition Specialist,1.7748430214061527e-49
73598144.75265771,Competition Specialist,5.413417094090739e-41
74537079.51348026,Competition Specialist,-4.486108755914677e-47
75487992.81653431,Competition Specialist,9.901009584123693e-55
76451037.4791188,Competition Specialist,4.160810050295544e-51
77426368.26811278,Competition Specialist,-2.981159878708875e-56
78414141.92484689,Competition Specialist,-8.790381532113757e-48
79414517.1902934,Competition Specialist,1.9033657213262563e-58
80427654.83057629,Competition Specialist,-4.450847276347365e-53
81453717.66280738,Competition Specialist,4.344663813946219e-50
82492870.58125217,Competition Specialist,-2.294759953996567e-55
83545280.58382872,Competition Specialist,-2.6802618777216077e-64
84611116.79894604,Competition Specialist,2.1000707211416e-64
85690550.51268348,Competition Specialist,-1.8026490324976594e-55
86783755.19631748,Competition Specialist,-8.443741039756839e-67
87890906.53419964,Competition Specialist,5.864985978124036e-57
89012182.45198947,Competition Specialist,-8.579287960293577e-54
90147763.14524917,Competition Specialist,3.144288510798189e-73
91297831.1084014,Competition Specialist,-2.3529929802806666e-57
92462571.16405733,Competition Specialist,4.2429494398774236e-52
93642170.49271895,Competition Specialist,-2.8109856979198906e-65
94836818.66285928,Competition Specialist,-4.877443478763713e-62
96046707.66138823,Competition Specialist,2.7117647765414867e-57
97272031.92450537,Competition Specialist,-9.891193473837599e-59
98512988.368947,Competition Specialist,4.866681405912957e-62
99769776.42363212,Competition Specialist,1.8891616868739683e-54
101042598.06171095,Competition Specialist,-7.092092786741125e-48
102331657.83302449,Competition Specialist,-6.381559195789691e-38
103637162.89697592,Competition Specialist,1.7816598652833068e-53
104959323.05582266,Competition Specialist,2.5364130590139776e-61
106298350.78839317,Competition Specialist,3.1246345485224367e-55
107654461.28423136,Competition Specialist,1.8905030181549563e-50
109027872.47818367,Competition Specialist,-1.0898816788179617e-50
110418805.0854158,Competition Specialist,-2.5659402622923315e-50
111827482.63689002,Competition Specialist,1.0203452668497979e-60
113254131.51528126,Competition Specialist,6.109614168421381e-57
114698980.991363,Competition Specialist,1.6432229325108537e-62
116162263.26085019,Competition Specialist,-8.312686295151627e-50
117644213.48171486,Competition Specialist,4.0330530046407173e-66
119145069.81197748,Competition Specialist,-2.0691842443013854e-46
120665073.4479802,Competition Specialist,-9.036866830272637e-58
122204468.66314912,Competition Specialist,4.986459987132287e-52
123763502.84724788,Competition Specialist,4.77132292616937e-57
125342426.54614021,Competition Specialist,-5.910738505159392e-52
126941493.50204645,Competition Specialist,6.859948386758615e-54
128560960.69432965,Competition Specialist,7.374000679861547e-59
130201088.38078587,Competition Specialist,3.517202191607038e-63
131862140.13947485,Competition Specialist,4.922911702216406e-57
133544382.9110759,Competition Specialist,2.148202073422688e-43
135248087.0417874,Competition Specialist,6.687334770549243e-57
136973526.3267735,Competition Specialist,3.6272109426678943e-56
138720978.05416182,Competition Specialist,-6.924632384699883e-52
140490723.04961148,Competition Specialist,-7.617664081579495e-61
142283045.7214349,Competition Specialist,5.421782023327829e-47
144098234.10631302,Competition Specialist,-7.151469485097918e-55
145936579.91557577,Competition Specialist,1.8919627891907718e-51
147798378.58208826,Competition Specialist,-9.131380139508794e-43
149683929.30772555,Competition Specialist,1.5993130277009953e-47
151593535.1114568,Competition Specialist,3.3830642231396624e-48
153527502.8780421,Competition Specialist,-8.026748880842269e-80
155486143.40735072,Competition Specialist,1.0995284707739597e-63
157469771.464309,Competition Specialist,7.52671311584115e-61
159478705.82948175,Competition Specialist,-1.1569940769458776e-60
161513269.35030928,Competition Specialist,-2.4281157369346453e-49
163573788.99298105,Competition Specialist,2.2487205658033522e-64
165660595.89499152,Competition Specialist,-6.846315867711746e-58
167774025.41834602,Competition Specialist,-2.9563811892611228e-67
169914417.2034626,Competition Specialist,5.44851284784675e-58
172082115.223751,Competition Specialist,6.849399110710511e-58
174277467.84089175,Competition Specialist,-4.79818036047211e-80
176500827.86082065,Competition Specialist,-3.875105849119296e-56
178752552.59042317,Competition Specialist,-9.466309976528947e-69
181033003.89496374,Competition Specialist,5.627640666632453e-53
183342548.2562285,Competition Specialist,8.489008318083667e-64
185681556.8314331,Competition Specialist,1.7604905078697078e-41
188050405.51285833,Competition Specialist,-6.227220687805013e-56
190449474.98826686,Competition Specialist,-2.669811725631383e-55
192879150.80207777,Competition Specialist,3.6655566489507236e-60
195339823.41732687,Competition Specialist,-3.3875333742786507e-57
197831888.27841622,Competition Specialist,-4.6721551158643145e-68
200355745.8746644,Competition Specialist,8.766872822620147e-66
202911801.80466822,Competition Specialist,-2.0682462937010648e-55
205500466.8414808,Competition Specialist,-8.042135029662667e-52
208122156.99863413,Competition Specialist,-3.767118022298027e-43
210777293.59698248,Competition Specialist,-1.5572907563401522e-57
213466303.33242455,Competition Specialist,6.47844292370852e-52
216189618.34446314,Competition Specialist,6.084366380824591e-55
218947676.28566208,Competition Specialist,2.075295135930043e-58
221740920.39197505,Competition Specialist,-2.978370285581464e-52
224569799.55397716,Competition Specialist,-2.308481253480414e-59
227434768.38900524,Competition Specialist,-7.516815070387944e-63
230336287.31421265,Competition Specialist,-3.429755542009865e-47
233274822.6205715,Competition Specialist,-3.8386597529289596e-60
236250846.54779404,Competition Specialist,1.4330046903773227e-54
239264837.3602396,Competition Specialist,-6.100709401865749e-63
242317279.42376006,Competition Specialist,5.016380386431208e-68
245408663.28355092,Competition Specialist,-1.0168276254684693e-65
248539485.74297985,Competition Specialist,-4.287066273172032e-83
251710249.94342685,Competition Specialist,-1.6307344012882368e-53
254921465.4451431,Competition Specialist,7.20957679391035e-60
258173648.30913502,Competition Specialist,5.1053377595525014e-67
261467321.18010974,Competition Specialist,8.4752064310076165e-50
264803013.37045145,Competition Specialist,1.5835571026523848e-68
268181260.94530183,Competition Specialist,-9.538781848938012e-54
271602606.80869293,Competition Specialist,-9.491844481097822e-55
275067600.7908068,Competition Specialist,1.520636176905846e-50
278576799.73633075,Competition Specialist,5.721472051689222e-62
282130767.59394705,Competition Specialist,1.810297959988354e-54
285730075.5069626,Competition Specialist,-8.372603949595865e-88
289375301.90509474,Competition Specialist,3.528883541829831e-66
293067032.59742975,Competition Specialist,-1.2392546847224418e-66
296805860.8665596,Competition Specialist,-4.991170350294147e-59
300592387.56393945,Competition Specialist,-9.22813826691919e-88
304427221.20642936,Competition Specialist,4.349602800170437e-96
308310978.0741064,Competition Specialist,-3.076811963634698e-65
312244282.3092858,Competition Specialist,-5.760229193686702e-51
316227766.01683795,Competition Specialist,-1.6533790954559053e-61
1000.0,Defense Specialist,-1.8084411551324703e-10
1012.7575873546546,Defense Specialist,9.986703574710891e-14
1025.677930744422,Defense Specialist,-3.9791037326916255e-14
1038.763106543635,Defense Specialist,-8.51131100311742e-14
1052.0152176161591,Defense Specialist,8.056873775404117e-16
1065.4363936533232,Defense Specialist,-1.1113634553622524e-12
1079.0287915161837,Defense Specialist,1.2086630570636572e-13
1092.79459558214,Defense Specialist,-2.2656680376798105e-13
1106.7360180959733,Defense Specialist,-5.296004205552764e-16
1120.8552995253765,Defense Specialist,1.4441114807969319e-13
1135.154708920999,Defense Specialist,-2.171263121591232e-16
1149.6365442811061,Defense Specialist,7.733824059855041e-14
1164.3031329208768,Defense Specialist,-3.37566348206652e-14
1179.1568318464128,Defense Specialist,1.0366917248319031e-14
1194.2000281335324,Defense Specialist,-2.092002158178251e-18
1209.435139311377,Defense Specialist,-1.3286502271370182e-15
1224.8646137509306,Defense Specialist,-1.0006475338094975e-14
1240.4909310584846,Defense Specialist,-1.8565753415078472e-18
1256.3166024741201,Defense Specialist,2.4021487624806443e-14
1272.3441712752879,Defense Specialist,-4.1042910662295005e-15
1288.576213185518,Defense Specialist,4.4013988424650197e-13
1305.0153367883622,Defense Specialist,1.6736562362496874e-10
1321.6641839466051,Defense Specialist,1.2301324438058657e-18
1338.5254302268222,Defense Specialist,-4.474897200034219e-12
1355.601785329369,Defense Specialist,4.890412700277446e-16
1372.895993523834,Defense Specialist,5.758978712721375e-17
1390.4108340900696,Defense Specialist,3.9455811105071103e-17
1408.1491217648334,Defense Specialist,4.8969628008098676e-15
1426.1137071941284,Defense Specialist,-1.595425217337116e-14
1444.3074773913293,Defense Specialist,3.252800569506839e-17
1462.73335620113,Defense Specialist,-1.0907421825048556e-14
1481.3943047694345,Defense Specialist,1.322341518750255e-13
1500.2933220192183,Defense Specialist,1.4764164107927745e-17
1519.4334451324833,Defense Specialist,-2.376885788360542e-18
1538.8177500383463,Defense Specialist,8.414417154770482e-16
1558.4493519073535,Defense Specialist,1.8882586639297265e-18
1578.331405652118,Defense Specialist,7.69334678322404e-16
1598.4671064343197,Defense Specialist,2.0824556972953427e-17
1618.8596901781975,Defense Specialist,-5.496310980874298e-20
1639.5124340905766,Defense Specialist,1.1189028594717322e-21
1660.4286571875296,Defense Specialist,-1.8173529590913534e-19
1681.611720827773,Defense Specialist,3.70071997907469e-18
1703.0650292528444,Defense Specialist,-5.6719084027615485e-18
1724.7920301341949,Defense Specialist,-2.2147776673994888e-21
1746.7962151272457,Defense Specialist,7.41724642588186e-18
1769.0811204325116,Defense Specialist,-2.382636915673982e-20
1791.6503273639014,Defense Specialist,-6.827658311678874e-22
1814.5074629242417,Defense Specialist,-4.690705406943205e-22
1837.6562003881704,Defense Specialist,5.856318073723758e-16
1861.1002598924472,Defense Specialist,-2.117980722542463e-12
1884.8434090337953,Defense Specialist,8.439752499392801e-15
1908.889463474391,Defense Specialist,-8.592775496565509e-23
1933.2422875550453,Defense Specialist,9.759644222134213e-17
1957.905794916241,Defense Specialist,-9.92936021957757e-15
1982.8839491270714,Defense Specialist,-6.135654248772697e-20
2008.1807643222025,Defense Specialist,-6.360667850380421e-16
2033.8003058469822,Defense Specialist,5.753955621299886e-16
2059.7466909107484,Defense Specialist,2.7308589272518164e-16
2086.024089248505,Defense Specialist,1.1060622954323654e-19
2112.6367237910063,Defense Specialist,-5.08713113411946e-16
2139.5888713434215,Defense Specialist,3.719054901158741e-15
2166.8848632726344,Defense Specialist,1.6737765847662571e-13
2194.5290862033135,Defense Specialist,-1.103301596396621e-12
2222.525982722885,Defense Specialist,5.376454472264844e-13
2250.880052095462,Defense Specialist,-3.2570204411054234e-14
2279.5958509849193,Defense Specialist,-2.359838367695941e-13
2308.6779941871696,Defense Specialist,7.135078404061666e-15
2338.1311553717815,Defense Specialist,-1.8241063937477723e-13
2367.9600678330785,Defense Specialist,1.3814768933851484e-14
2398.169525250793,Defense Specialist,1.0658283053813473e-10
2428.7643824604506,Defense Specialist,-5.0905309495133346e-11
2459.7495562335657,Defense Specialist,3.471901992310742e-10
2491.1300260677885,Defense Specialist,8.139355825064328e-13
2522.910834987154,Defense Specialist,-3.3863730699002464e-11
2555.097090352507,Defense Specialist,1.0377352791325247e-10
2587.693964682303,Defense Specialist,-1.2135799604024692e-12
2620.7066964838523,Defense Specialist,-1.718843998219899e-11
2654.1405910951735,Defense Specialist,1.3243397447073614e-10
2688.0010215376074,Defense Specialist,-4.0683442021995306e-11
2722.293429379274,Defense Specialist,-1.7137997544281436e-11
2757.0233256095826,Defense Specialist,1.916993285497204e-12
2792.19629152487,Defense Specialist,-1.040391527292973e-09
2827.817979625341,Defense Specialist,-5.746955162886203e-10
2863.894114523477,Defense Specialist,3.2574493736601173e-12
2900.4304938639916,Defense Specialist,-1.2086241286142895e-10
2937.4329892555656,Defense Specialist,3.5894562486758595e-11
2974.9075472144405,Defense Specialist,-4.9158541373343264e-11
3012.86019012005,Defense Specialist,-4.2286373229852264e-10
3051.297017182871,Defense Specialist,-2.7119379028216522e-09
3090.2242054245785,Defense Specialist,-5.036008225157952e-10
3129.6480106707504,Defense Specialist,5.747948853054408e-07
3169.574768556207,Defense Specialist,0.01982672582732612
3210.0108955431715,Defense Specialist,83.22268008785281
3250.96288995246,Defense Specialist,239.42916046361418
3292.4373330077688,Defense Specialist,388.44741124588734
3334.4408898933416,Defense Specialist,539.3667694615106
3376.9803108250912,Defense Specialist,692.2114941379256
3420.062432135391,Defense Specialist,847.0061481993478
3463.6941773717344,Defense Specialist,1003.7756098744474
3507.882558409363,Defense Specialist,1162.545070905321
3552.6346765781395,Defense Specialist,1323.3400472025153
3597.9577238037637,Defense Specialist,1486.1863794572369
3643.8589837635445,Defense Specialist,1651.1102380210311
3690.3458330569547,Defense Specialist,1818.1381271166622
3737.425742391064,Defense Specialist,1987.2968890980724
3785.106277781153,Defense Specialist,2158.613708761709
3833.3951017666013,Defense Specialist,2332.1161177186787
3882.299974642294,Defense Specialist,2507.831998813545
3931.82875570577,Defense Specialist,2685.789590612153
3981.9894045202295,Defense Specialist,2866.0174919312453
4032.7899821937053,Defense Specialist,3048.5446664466003
4084.2386526745217,Defense Specialist,3233.4004473351733
